Date,Open,High,Low,Close,Volume
2025-03-06 15:23:00,578.5250244140625,578.6900024414062,578.4136962890625,578.6699829101562,388625
2025-03-06 15:24:00,578.0700073242188,578.5499877929688,577.97998046875,578.5,229758
2025-03-06 15:25:00,577.6992797851562,578.030029296875,577.5399780273438,578.0250244140625,172273
2025-03-06 15:26:00,577.0900268554688,577.989990234375,577.0900268554688,577.7000122070312,178309
2025-03-06 15:27:00,577.97998046875,578.22998046875,576.969970703125,577.0900268554688,321468
2025-03-06 15:28:00,578.1799926757812,578.2999877929688,577.7100219726562,577.97998046875,80897
2025-03-06 15:29:00,578.4609985351562,578.6400146484375,578.1900024414062,578.1900024414062,118433
2025-03-06 15:30:00,578.3200073242188,578.6599731445312,578.25,578.4600219726562,73474
2025-03-06 15:31:00,578.1500244140625,578.4949951171875,578.010009765625,578.3300170898438,185069
2025-03-06 15:32:00,578.2899780273438,578.3300170898438,577.77001953125,578.1099853515625,121449
2025-03-06 15:33:00,578.3300170898438,578.5900268554688,578.0800170898438,578.2858276367188,111806
2025-03-06 15:34:00,578.1500244140625,578.4500122070312,578.0999755859375,578.3300170898438,43190
2025-03-06 15:35:00,578.3599853515625,578.3800048828125,577.8900146484375,578.1599731445312,56434
2025-03-06 15:36:00,578.569580078125,578.7899780273438,578.219970703125,578.351318359375,76252
2025-03-06 15:37:00,578.7100219726562,578.9099731445312,578.4400024414062,578.5,83182
2025-03-06 15:38:00,578.8699951171875,578.9450073242188,578.469970703125,578.719970703125,99067
2025-03-06 15:39:00,579.5900268554688,579.739990234375,578.8599243164062,578.8800048828125,135459
2025-03-06 15:40:00,579.9000244140625,580.0599975585938,579.47998046875,579.5700073242188,85997
2025-03-06 15:41:00,579.7000122070312,579.989990234375,579.1900024414062,579.9299926757812,130692
2025-03-06 15:42:00,579.5900268554688,579.9299926757812,579.5200805664062,579.7095947265625,71379
2025-03-06 15:43:00,579.4500122070312,579.7291870117188,579.3699951171875,579.5399780273438,145212
2025-03-06 15:44:00,579.77001953125,579.9500122070312,579.4400024414062,579.4600219726562,82421
2025-03-06 15:45:00,579.594970703125,580.030029296875,579.5800170898438,579.72998046875,82069
2025-03-06 15:46:00,579.5518798828125,579.8599853515625,579.4099731445312,579.5900268554688,53948
2025-03-06 15:47:00,579.3800048828125,579.719970703125,579.3300170898438,579.52001953125,192241
2025-03-06 15:48:00,579.4099731445312,579.52001953125,579.010009765625,579.3685302734375,148757
2025-03-06 15:49:00,579.1099853515625,579.5048828125,579.0700073242188,579.4785766601562,46866
2025-03-06 15:50:00,578.6893920898438,579.1749877929688,578.6201171875,579.1099853515625,105527
2025-03-06 15:51:00,578.780029296875,578.9400024414062,578.4600219726562,578.6900024414062,75898
2025-03-06 15:52:00,578.6699829101562,578.8948974609375,578.47998046875,578.780029296875,86190
2025-03-06 15:53:00,578.7899780273438,578.9799194335938,578.6500244140625,578.72998046875,38831
2025-03-06 15:54:00,577.760009765625,578.7750244140625,577.6649780273438,578.72998046875,147757
2025-03-06 15:55:00,577.8900146484375,578.0349731445312,577.489990234375,577.77001953125,238017
2025-03-06 15:56:00,577.659912109375,578.0399780273438,577.489990234375,577.9299926757812,66659
2025-03-06 15:57:00,578.3499755859375,578.3599853515625,577.6599731445312,577.6599731445312,113053
2025-03-06 15:58:00,578.3200073242188,578.489990234375,578.2000122070312,578.3599853515625,61292
2025-03-06 15:59:00,578.7100219726562,578.8499755859375,578.3200073242188,578.3300170898438,93846
2025-03-06 16:00:00,579.0399780273438,579.4000244140625,578.7100219726562,578.7100219726562,126035
2025-03-06 16:01:00,579.0800170898438,579.3099975585938,578.969970703125,579.0800170898438,56865
2025-03-06 16:02:00,579.2899780273438,579.3800048828125,578.9099731445312,579.0599975585938,35662
2025-03-06 16:03:00,579.6077880859375,579.6077880859375,579.1599731445312,579.3099975585938,55144
2025-03-06 16:04:00,579.1199951171875,579.6400146484375,578.9600219726562,579.530029296875,90134
2025-03-06 16:05:00,579.0800170898438,579.3698120117188,578.8599853515625,579.0999755859375,60017
2025-03-06 16:06:00,579.1279907226562,579.1699829101562,578.8800048828125,579.1599731445312,51735
2025-03-06 16:07:00,578.9299926757812,579.1799926757812,578.7050170898438,579.1699829101562,92957
2025-03-06 16:08:00,579.5999755859375,579.6599731445312,578.8699951171875,578.9099731445312,41141
2025-03-06 16:09:00,580.030029296875,580.1300048828125,579.5399780273438,579.6171264648438,133961
2025-03-06 16:10:00,579.8400268554688,580.0582275390625,579.6300048828125,580.0399780273438,82637
2025-03-06 16:11:00,579.989990234375,580.173583984375,579.7999877929688,579.8699951171875,60022
2025-03-06 16:12:00,579.77001953125,580.02001953125,579.72998046875,579.989990234375,60511
2025-03-06 16:13:00,579.5479736328125,579.7999877929688,579.4249877929688,579.7899780273438,57648
2025-03-06 16:14:00,579.4000244140625,579.469970703125,579.02001953125,579.4537963867188,86711
2025-03-06 16:15:00,579.030029296875,579.5050048828125,578.7951049804688,579.3499755859375,81106
2025-03-06 16:16:00,579.2650146484375,579.4000244140625,579.010009765625,579.02001953125,89153
2025-03-06 16:17:00,579.4199829101562,579.4998779296875,579.2000122070312,579.27001953125,47415
2025-03-06 16:18:00,579.5,579.6300048828125,579.3001098632812,579.5401000976562,52932
2025-03-06 16:19:00,579.010009765625,579.5399780273438,579.010009765625,579.530029296875,46338
2025-03-06 16:20:00,578.6599731445312,579.2100219726562,578.5399780273438,579.0,58868
2025-03-06 16:21:00,578.0800170898438,578.77001953125,578.0399780273438,578.6699829101562,126289
2025-03-06 16:22:00,578.1099853515625,578.1699829101562,577.6500244140625,578.1099853515625,171741
2025-03-06 16:23:00,578.1099853515625,578.3499755859375,578.0599975585938,578.1199951171875,117736
2025-03-06 16:24:00,578.5599975585938,578.5700073242188,578.0599975585938,578.1400146484375,76997
2025-03-06 16:25:00,578.5399780273438,578.9796752929688,578.5,578.5700073242188,90840
2025-03-06 16:26:00,577.8400268554688,578.6500244140625,577.6500244140625,578.5599975585938,96149
2025-03-06 16:27:00,577.5800170898438,578.0,577.5,577.8800048828125,77979
2025-03-06 16:28:00,577.3499755859375,578.0399780273438,577.25,577.5800170898438,163657
2025-03-06 16:29:00,578.489990234375,579.4099731445312,577.1099853515625,577.3699951171875,712906
2025-03-06 16:30:00,578.9299926757812,580.0700073242188,578.4400024414062,578.469970703125,502172
2025-03-06 16:31:00,578.8610229492188,579.3099975585938,578.6500244140625,578.9099731445312,143432
2025-03-06 16:32:00,578.9099731445312,579.030029296875,578.5700073242188,578.8900146484375,72530
2025-03-06 16:33:00,578.489990234375,578.8699951171875,578.1400146484375,578.8699951171875,252710
2025-03-06 16:34:00,579.2000122070312,579.22998046875,578.4349975585938,578.47998046875,179017
2025-03-06 16:35:00,578.2899780273438,579.3200073242188,578.2100219726562,579.22998046875,86300
2025-03-06 16:36:00,577.969970703125,578.6900024414062,577.8200073242188,578.260009765625,147581
2025-03-06 16:37:00,577.3900146484375,578.0800170898438,577.239990234375,577.969970703125,119507
2025-03-06 16:38:00,577.4400024414062,577.5700073242188,577.219970703125,577.3900146484375,85557
2025-03-06 16:39:00,577.1099853515625,577.5283813476562,576.9099731445312,577.4600219726562,155733
2025-03-06 16:40:00,576.9000244140625,577.239990234375,576.6400146484375,577.1099853515625,226566
2025-03-06 16:41:00,576.9000244140625,577.1900024414062,576.5999755859375,576.8800048828125,211537
2025-03-06 16:42:00,576.9000244140625,577.0499877929688,576.6099853515625,576.8599853515625,83450
2025-03-06 16:43:00,576.530029296875,577.0,576.3699951171875,576.8699951171875,93535
2025-03-06 16:44:00,576.7999877929688,576.7999877929688,576.7999877929688,576.7999877929688,100167
2025-03-06 16:45:00,576.7999877929688,576.9099731445312,576.5800170898438,576.780029296875,78014
2025-03-06 16:46:00,576.989990234375,577.1300048828125,576.6300048828125,576.77001953125,81086
2025-03-06 16:47:00,577.0599975585938,577.1500244140625,576.75537109375,577.0499877929688,56930
2025-03-06 16:48:00,576.739990234375,577.0,576.6500244140625,577.0,50024
2025-03-06 16:49:00,576.3699951171875,576.7100219726562,576.219970703125,576.7100219726562,88402
2025-03-06 16:50:00,575.8900146484375,576.3400268554688,575.6602172851562,576.3400268554688,163852
2025-03-06 16:51:00,575.469970703125,575.9799194335938,575.2899780273438,575.8900146484375,177232
2025-03-06 16:52:00,575.1799926757812,575.5900268554688,575.1300048828125,575.5,117523
2025-03-06 16:53:00,575.2338256835938,575.5,574.97998046875,575.2000122070312,140984
2025-03-06 16:54:00,575.2899780273438,575.2899780273438,575.2899780273438,575.2899780273438,150510
2025-03-06 16:55:00,574.8350219726562,574.8350219726562,574.8350219726562,574.8350219726562,262015
2025-03-06 16:56:00,575.1699829101562,575.2000122070312,574.77001953125,574.7899780273438,129029
2025-03-06 16:57:00,574.8099975585938,575.25,574.77001953125,575.1199951171875,129145
2025-03-06 16:58:00,574.75,575.030029296875,574.6099853515625,574.9299926757812,103706
2025-03-06 16:59:00,574.5,574.780029296875,574.4199829101562,574.780029296875,142444
2025-03-06 17:00:00,574.7000122070312,574.8499145507812,574.260009765625,574.47998046875,167204
2025-03-06 17:01:00,574.888916015625,574.97607421875,574.5399780273438,574.7100219726562,112716
2025-03-06 17:02:00,574.22998046875,574.989990234375,574.2000122070312,574.8699951171875,119487
2025-03-06 17:03:00,573.8800048828125,574.2650146484375,573.719970703125,574.2100219726562,249117
2025-03-06 17:04:00,573.2698974609375,573.9249877929688,573.22998046875,573.9091186523438,187226
2025-03-06 17:05:00,573.5050048828125,573.5050048828125,572.97998046875,573.219970703125,278218
2025-03-06 17:06:00,572.77001953125,573.530029296875,572.5900268554688,573.510009765625,217134
2025-03-06 17:07:00,573.3099975585938,573.4000244140625,572.530029296875,572.75,246693
2025-03-06 17:08:00,573.5349731445312,573.5349731445312,573.1599731445312,573.3101196289062,94759
2025-03-06 17:09:00,573.8400268554688,573.8699951171875,573.219970703125,573.530029296875,216211
2025-03-06 17:10:00,573.530029296875,573.8699951171875,573.469970703125,573.8200073242188,123598
2025-03-06 17:11:00,573.5349731445312,573.739990234375,573.4400024414062,573.5349731445312,62190
2025-03-06 17:12:00,573.0704956054688,573.4500122070312,572.9302978515625,573.4500122070312,151856
2025-03-06 17:13:00,573.2100219726562,573.2999877929688,572.9450073242188,573.0599975585938,55944
2025-03-06 17:14:00,572.9299926757812,573.4500122070312,572.8599853515625,573.260009765625,146086
2025-03-06 17:15:00,573.3099975585938,573.3099975585938,572.9199829101562,572.9500122070312,114384
2025-03-06 17:16:00,573.125,573.3599853515625,573.0399780273438,573.239990234375,87729
2025-03-06 17:17:00,572.6799926757812,573.1699829101562,572.6699829101562,573.1400146484375,143258
2025-03-06 17:18:00,573.3800048828125,573.5,572.6400146484375,572.6950073242188,203890
2025-03-06 17:19:00,573.4600219726562,573.6500244140625,573.239990234375,573.2999877929688,93739
2025-03-06 17:20:00,574.280029296875,574.4349975585938,573.4299926757812,573.469970703125,602158
2025-03-06 17:21:00,574.1099853515625,574.4199829101562,574.02001953125,574.260009765625,123477
2025-03-06 17:22:00,574.1500854492188,574.5,574.0800170898438,574.1400146484375,116789
2025-03-06 17:23:00,573.905029296875,574.2550048828125,573.8900146484375,574.1599731445312,101656
2025-03-06 17:24:00,573.3800048828125,573.9600219726562,573.3200073242188,573.9500122070312,124896
2025-03-06 17:25:00,573.1749877929688,573.3599853515625,572.6500244140625,573.3499755859375,151176
2025-03-06 17:26:00,572.864990234375,573.280029296875,572.8499755859375,573.2000122070312,217312
2025-03-06 17:27:00,572.1300048828125,572.8900146484375,572.0,572.8499755859375,339173
2025-03-06 17:28:00,572.4899291992188,572.5050048828125,572.010009765625,572.1300048828125,133393
2025-03-06 17:29:00,572.5499877929688,572.8800048828125,572.4450073242188,572.530029296875,119942
2025-03-06 17:30:00,573.489990234375,573.489990234375,572.4299926757812,572.5599975585938,333705
2025-03-06 17:31:00,573.0,573.75,572.97998046875,573.0,173534
2025-03-06 17:32:00,572.9299926757812,573.0499877929688,572.739990234375,572.97998046875,90220
2025-03-06 17:33:00,572.8400268554688,573.1483764648438,572.8099975585938,572.9600219726562,68437
2025-03-06 17:34:00,572.9199829101562,572.9500122070312,572.5999755859375,572.844970703125,72784
2025-03-06 17:35:00,572.719970703125,573.030029296875,572.52001953125,572.8699951171875,115542
2025-03-06 17:36:00,572.469970703125,572.75,572.25,572.75,94375
2025-03-06 17:37:00,572.3049926757812,572.5499877929688,572.1900024414062,572.4600219726562,70062
2025-03-06 17:38:00,572.4000244140625,572.4296264648438,572.2098999023438,572.27001953125,72760
2025-03-06 17:39:00,572.2000122070312,572.5399780273438,572.2000122070312,572.3900146484375,104588
2025-03-06 17:40:00,573.0797119140625,573.1699829101562,572.0900268554688,572.2000122070312,213951
2025-03-06 17:41:00,572.9949951171875,573.5,572.83349609375,573.0349731445312,171242
2025-03-06 17:42:00,572.9600219726562,573.27001953125,572.8800048828125,572.97998046875,134443
2025-03-06 17:43:00,572.6599731445312,572.9500122070312,572.5700073242188,572.9500122070312,83677
2025-03-06 17:44:00,572.6199951171875,572.72998046875,572.4500122070312,572.659912109375,199551
2025-03-06 17:45:00,572.3200073242188,572.6286010742188,572.27001953125,572.530029296875,108950
2025-03-06 17:46:00,571.5900268554688,572.2999877929688,571.5599975585938,572.280029296875,302111
2025-03-06 17:47:00,571.3699951171875,571.5700073242188,571.1500244140625,571.5599975585938,393010
2025-03-06 17:48:00,571.4500122070312,571.72998046875,571.1400146484375,571.4000244140625,242390
2025-03-06 17:49:00,571.27001953125,571.5700073242188,571.0399780273438,571.47998046875,367543
2025-03-06 17:50:00,571.662109375,571.7100219726562,571.219970703125,571.260009765625,220678
2025-03-06 17:51:00,571.8599853515625,571.9600219726562,571.47998046875,571.8599853515625,176406
2025-03-06 17:52:00,571.219970703125,571.9598999023438,571.2095947265625,571.8496704101562,152435
2025-03-06 17:53:00,571.469970703125,571.780029296875,571.1599731445312,571.469970703125,168860
2025-03-06 17:54:00,571.8699951171875,571.9099731445312,571.510009765625,571.510009765625,199479
2025-03-06 17:55:00,572.260009765625,572.3699951171875,571.7449951171875,571.844970703125,215697
2025-03-06 17:56:00,572.2000122070312,572.510009765625,571.9400024414062,572.27001953125,137013
2025-03-06 17:57:00,572.3493041992188,572.4099731445312,571.969970703125,572.1900024414062,88720
2025-03-06 17:58:00,573.344970703125,573.3599853515625,572.3400268554688,572.344970703125,256441
2025-03-06 17:59:00,573.0698852539062,573.5800170898438,572.9400024414062,573.0698852539062,196785
2025-03-06 18:00:00,572.5599975585938,573.25,572.530029296875,572.9849853515625,93484
2025-03-06 18:01:00,572.739990234375,573.2100219726562,572.5999755859375,572.5999755859375,119827
2025-03-06 18:02:00,572.7899780273438,573.0700073242188,572.739990234375,572.75,111990
2025-03-06 18:03:00,572.3200073242188,572.8699951171875,572.27001953125,572.8099975585938,185251
2025-03-06 18:04:00,572.5599975585938,572.5900268554688,572.25,572.2999877929688,77451
2025-03-06 18:05:00,573.0599975585938,573.0900268554688,572.489990234375,572.5499877929688,119223
2025-03-06 18:06:00,572.3101196289062,573.0399780273438,572.1500244140625,573.0399780273438,97357
2025-03-06 18:07:00,572.4600219726562,572.77001953125,572.2999877929688,572.4600219726562,116158
2025-03-06 18:08:00,572.4400024414062,572.5499877929688,572.3599853515625,572.469970703125,60087
2025-03-06 18:09:00,572.416015625,572.5900268554688,572.2999877929688,572.469970703125,72220
2025-03-06 18:10:00,572.010009765625,572.6300048828125,571.9500122070312,572.52001953125,83901
2025-03-06 18:11:00,572.669677734375,572.8099975585938,572.02001953125,572.02001953125,68541
2025-03-06 18:12:00,572.9199829101562,573.030029296875,572.5800170898438,572.5800170898438,77876
2025-03-06 18:13:00,572.6599731445312,573.0,572.3099975585938,572.6599731445312,74602
2025-03-06 18:14:00,572.9299926757812,573.0499877929688,572.5999755859375,572.6950073242188,65585
2025-03-06 18:15:00,573.3621215820312,573.6099853515625,572.9199829101562,572.9199829101562,250658
2025-03-06 18:16:00,573.2899780273438,573.5399780273438,573.2000122070312,573.3400268554688,106757
2025-03-06 18:17:00,573.5250244140625,573.5900268554688,573.2100219726562,573.3200073242188,73493
2025-03-06 18:18:00,573.9099731445312,573.9299926757812,573.3699951171875,573.5,109214
2025-03-06 18:19:00,573.79150390625,573.9448852539062,573.7299194335938,573.9199829101562,146820
2025-03-06 18:20:00,573.52001953125,573.7863159179688,573.4500122070312,573.52001953125,65581
2025-03-06 18:21:00,574.0599975585938,574.1235961914062,573.5,573.510009765625,124897
2025-03-06 18:22:00,573.9099731445312,574.0700073242188,573.6400146484375,574.0650024414062,102507
2025-03-06 18:23:00,574.103515625,574.1599731445312,573.9000244140625,573.97998046875,64219
2025-03-06 18:24:00,573.8900146484375,574.0999755859375,573.8699951171875,574.0999755859375,66149
2025-03-06 18:25:00,573.6950073242188,574.0499877929688,573.62548828125,573.85009765625,63916
2025-03-06 18:26:00,573.5499877929688,573.7899780273438,573.5,573.7097778320312,55843
2025-03-06 18:27:00,573.4201049804688,573.6300048828125,573.27001953125,573.5250244140625,68721
2025-03-06 18:28:00,572.8400268554688,573.4154052734375,572.5499877929688,573.4154052734375,96253
2025-03-06 18:29:00,572.530029296875,572.8599853515625,572.3200073242188,572.8200073242188,134250
2025-03-06 18:30:00,572.8099975585938,572.9600219726562,572.205810546875,572.8099975585938,134182
2025-03-06 18:31:00,572.7650146484375,573.0,572.5200805664062,572.77001953125,60583
2025-03-06 18:32:00,572.760009765625,573.1500244140625,572.6799926757812,572.7479858398438,66044
2025-03-06 18:33:00,572.8300170898438,572.9299926757812,572.625,572.760009765625,52176
2025-03-06 18:34:00,572.5,572.9099731445312,572.47998046875,572.7849731445312,58634
2025-03-06 18:35:00,572.3900146484375,572.8099975585938,572.3699951171875,572.52001953125,51299
2025-03-06 18:36:00,572.1099853515625,572.4099731445312,572.1099853515625,572.1099853515625,56116
2025-03-06 18:37:00,571.6400146484375,572.2000122070312,571.5800170898438,572.1500244140625,147065
2025-03-06 18:38:00,571.5399780273438,572.0,571.52001953125,571.6400146484375,90769
2025-03-06 18:39:00,571.1900024414062,571.1900024414062,571.1900024414062,571.1900024414062,237105
2025-03-06 18:40:00,570.81591796875,571.1599731445312,570.77001953125,571.1599731445312,220816
2025-03-06 18:41:00,570.7000122070312,570.8400268554688,570.6199951171875,570.7899780273438,133839
2025-03-06 18:42:00,570.77001953125,570.9199829101562,570.4299926757812,570.6099853515625,168439
2025-03-06 18:43:00,570.8599243164062,570.9500122070312,570.4199829101562,570.75,253339
2025-03-06 18:44:00,571.1599731445312,571.239990234375,570.739990234375,570.75,175572
2025-03-06 18:45:00,571.780029296875,571.780029296875,570.9400024414062,571.1699829101562,205125
2025-03-06 18:46:00,572.030029296875,572.219970703125,571.6199951171875,571.72998046875,159459
2025-03-06 18:47:00,571.8800048828125,572.0999755859375,571.79150390625,571.8800048828125,48760
2025-03-06 18:48:00,571.969970703125,571.969970703125,571.969970703125,571.969970703125,72860
2025-03-06 18:49:00,571.6849975585938,572.0800170898438,571.6699829101562,572.0050048828125,59021
2025-03-06 18:50:00,571.8499755859375,571.989990234375,571.6799926757812,571.7100219726562,59116
2025-03-06 18:51:00,572.1599731445312,572.3400268554688,571.844970703125,571.8599853515625,92148
2025-03-06 18:52:00,572.6799926757812,572.780029296875,572.1500244140625,572.1599731445312,159001
2025-03-06 18:53:00,572.5399780273438,572.7899780273438,572.4400024414062,572.7000122070312,72526
2025-03-06 18:54:00,572.2000122070312,572.5800170898438,572.1099853515625,572.5700073242188,92615
2025-03-06 18:55:00,572.2999877929688,572.510009765625,572.1400146484375,572.219970703125,55640
2025-03-06 18:56:00,572.169921875,572.469970703125,571.9349975585938,572.3200073242188,105302
2025-03-06 18:57:00,571.9099731445312,572.3800048828125,571.869873046875,572.219970703125,71023
2025-03-06 18:58:00,572.0499877929688,572.239990234375,571.8599853515625,571.8599853515625,67336
2025-03-06 18:59:00,572.1790161132812,572.3099975585938,571.8499755859375,572.030029296875,170666
2025-03-06 19:00:00,572.1300048828125,572.2999877929688,571.9299926757812,572.0800170898438,44066
2025-03-06 19:01:00,571.5900268554688,572.25,571.510009765625,572.0999755859375,112534
2025-03-06 19:02:00,571.4199829101562,571.5999755859375,571.1500244140625,571.5999755859375,204840
2025-03-06 19:03:00,571.0800170898438,571.4199829101562,571.030029296875,571.4099731445312,82594
2025-03-06 19:04:00,571.030029296875,571.208984375,570.9000244140625,571.0900268554688,88422
2025-03-06 19:05:00,571.2100219726562,571.3099975585938,571.0,571.0399780273438,310878
2025-03-06 19:06:00,571.4199829101562,571.4400024414062,570.8400268554688,571.0999755859375,140251
2025-03-06 19:07:00,571.5499877929688,571.7000122070312,571.3350219726562,571.4299926757812,197564
2025-03-06 19:08:00,571.4299926757812,571.6599731445312,571.3499755859375,571.530029296875,98893
2025-03-06 19:09:00,571.5399780273438,571.5599975585938,571.25,571.375,87911
2025-03-06 19:10:00,572.280029296875,572.3599853515625,571.530029296875,571.530029296875,265093
2025-03-06 19:11:00,571.8200073242188,572.27490234375,571.7401123046875,572.27001953125,105068
2025-03-06 19:12:00,571.5999755859375,571.905029296875,571.489990234375,571.844970703125,63037
2025-03-06 19:13:00,571.9000244140625,571.9099731445312,571.5399780273438,571.6099853515625,78264
2025-03-06 19:14:00,571.5599975585938,571.8900146484375,571.5499877929688,571.8499755859375,53759
2025-03-06 19:15:00,571.739990234375,572.0,571.47998046875,571.5599975585938,144044
2025-03-06 19:16:00,571.3599853515625,571.6300048828125,571.2000122070312,571.6300048828125,111224
2025-03-06 19:17:00,571.6799926757812,571.72998046875,571.260009765625,571.3699951171875,132081
2025-03-06 19:18:00,571.1400146484375,571.739990234375,571.0499877929688,571.6799926757812,101093
2025-03-06 19:19:00,570.9299926757812,571.1500244140625,570.6500244140625,571.1500244140625,257034
2025-03-06 19:20:00,570.760009765625,571.0800170898438,570.6799926757812,570.9550170898438,290167
2025-03-06 19:21:00,570.6124877929688,570.9400024414062,570.5399780273438,570.780029296875,85376
2025-03-06 19:22:00,570.780029296875,570.8331909179688,570.5599975585938,570.60498046875,89993
2025-03-06 19:23:00,570.8800048828125,570.97998046875,570.739990234375,570.77001953125,105075
2025-03-06 19:24:00,571.2449951171875,571.280029296875,570.89501953125,570.9299926757812,157566
2025-03-06 19:25:00,571.02001953125,571.2000122070312,570.6900024414062,571.2000122070312,182061
2025-03-06 19:26:00,570.75,571.010009765625,570.5900268554688,571.010009765625,128155
2025-03-06 19:27:00,570.47998046875,570.7150268554688,570.219970703125,570.7150268554688,153782
2025-03-06 19:28:00,570.2899780273438,570.530029296875,570.239990234375,570.4400024414062,135445
2025-03-06 19:29:00,570.6387939453125,570.6900024414062,570.1199951171875,570.260009765625,173090
2025-03-06 19:30:00,570.4299926757812,570.6199951171875,570.2999877929688,570.5999755859375,84480
2025-03-06 19:31:00,570.3499755859375,570.4400024414062,570.1199951171875,570.3499755859375,216014
